"Date","Wind Speed(mph)","Wind Dir","Gust Speed(mph)","Gust Dir","Visibility(miles)","Air Temp(°F)","Relative Humidity(%)","Dew Point(°F)","Rain?(y/n)","Rain Rate(in/hr)"
"2018/08/01 07:40 pm","8.7","WNW","15.2","WSW","","85.6","23","44.1","Yes","0"
"2018/08/01 07:35 pm","9.6","WSW","15.2","WSW","","85.5","23","43.7","Yes","0"
"2018/08/01 07:30 pm","7.6","W","15.2","WNW","","85.5","23","43.9","Yes","1"
"2018/08/01 07:25 pm","9.4","W","16.3","W","","85.6","23","43.7","Yes","0"
"2018/08/01 07:20 pm","11.6","W","16.8","WNW","","86","23","43.5","Yes","1"
"2018/08/01 07:15 pm","11.4","WNW","16.8","WNW","","86.9","23","44.1","Yes","0"
"2018/08/01 07:10 pm","7.4","WNW","14.3","WSW","","86.9","22","43.9","Yes","0"
"2018/08/01 07:05 pm","4.5","SSW","13.9","W","","86.9","22","43.3","Yes","0"
"2018/08/01 07:00 pm","4.9","W","13.9","W","","87.3","22","43.3","Yes","0"
"2018/08/01 06:55 pm","6.3","W","14.3","W","","87.1","22","43.7","Yes","1"
"2018/08/01 06:50 pm","8.9","W","14.3","W","","87.4","22","44.2","Yes","0"
"2018/08/01 06:45 pm","7.2","W","13","SSW","","87.3","22","44.2","Yes","0"
"2018/08/01 06:40 pm","6.975","WSW","13.975","SSE","","87.825","21.25","43.675","Yes","0"
"2018/08/01 06:35 pm","7.275","SW","16.475","WSW","","87.7","21.75","43.65","Yes","0"
"2018/08/01 06:30 pm","5.525","S","17.2","W","","87.75","22","44","Yes","0"
"2018/08/01 06:25 pm","6.775","WSW","13.525","W","","88.175","21.25","43.8","Yes","0.75"
"2018/08/01 06:20 pm","5.225","WSW","13.275","SW","","88.225","21","43.55","Yes","0.25"
"2018/08/01 06:15 pm","4.725","SW","14.675","SSW","","88.15","21.25","43.6","Yes","0"
"2018/08/01 06:10 pm","5.4","SSE","17.9","S","","88","22","43.9","Yes","0"
"2018/08/01 06:05 pm","3.1","S","12.3","S","","89.1","21","43.7","Yes","1"
"2018/08/01 06:00 pm","6.175","SSW","13.95","WSW","","88.95","21","44","err","1"
"2018/08/01 05:55 pm","6.5","SSW","14.5","W","","89.25","21","44.45","No","0"
"2018/08/01 05:50 pm","4.35","SW","14.075","WSW","","89.5","21","44.75","Yes","0"
"2018/08/01 05:45 pm","0","WSW","12.8","S","","89.2","21","44.6","Yes","0"
"2018/08/01 05:40 pm","7.2","SSW","13","SW","","89.1","22","45.3","Yes","0"
"2018/08/01 05:35 pm","5.4","SSW","16.1","W","","88.9","22","45","Yes","1"
"2018/08/01 05:30 pm","11","W","16.1","W","","89.2","22","45.1","Yes","1"
"2018/08/01 05:25 pm","7.8","W","19.5","W","","89.4","22","45","Yes","0"
"2018/08/01 05:20 pm","12.3","W","19.5","W","","88.9","22","45","Yes","0"
"2018/08/01 05:15 pm","10.7","WSW","14.8","WSW","","89.6","22","45","err",""
"2018/08/01 05:10 pm","9.05","W","17.275","W","","89.225","22.75","45.675","err","0"
"2018/08/01 05:05 pm","9.025","WSW","18.1","W","","89.625","22.25","45.75","err","0"
"2018/08/01 05:00 pm","8.525","W","18.775","WNW","","89.5","22.75","46.225","err","1"
"2018/08/01 04:55 pm","8.3","WSW","19","WNW","","90.225","22.25","46.55","Yes","1"
"2018/08/01 04:50 pm","8.075","WSW","18.1","WNW","","90.4","22.25","46.65","Yes","1"
"2018/08/01 04:45 pm","7.4","W","15.4","WNW","","90.1","23","46.8","Yes","1"
"2018/08/01 04:40 pm","8.9","WNW","18.8","WNW","","89.4","23","46.8","Yes","0"
"2018/08/01 04:35 pm","9.575","W","16.625","SSW","","90.225","23","47.55","err","0"
"2018/08/01 04:30 pm","9.8","WSW","15.9","S","","90.5","23","47.8","No","0"
"2018/08/01 04:25 pm","7.8","SE","15.9","S","","89.8","23","47.3","err",""
"2018/08/01 04:20 pm","8.1","S","17.7","WNW","","91.2","23","47.7","err",""
"2018/08/01 04:15 pm","9.6","WNW","17.7","WNW","","90.1","23","46.9","err",""
"2018/08/01 04:10 pm","7.2","W","19.2","W","","90.3","23","48","Yes","0"
"2018/08/01 04:05 pm","5.1","SW","19.2","W","","90.5","23","48","err",""
"2018/08/01 04:00 pm","9.2","WSW","19.7","WNW","","90.3","23","47.7","err",""
"2018/08/01 03:55 pm","14.8","W","19.7","WSW","","90.1","23","47.7","err",""
"2018/08/01 03:50 pm","13.2","W","21.05","W","","90.2","23","47.6","err",""
"2018/08/01 03:45 pm","13.05","W","22.4","WNW","","90.05","23.5","47.5","err",""
"2018/08/01 03:40 pm","12.4","WSW","21.85","W","","89.9","24","47.65","No","1"
"2018/08/01 03:35 pm","10.95","WSW","21.3","W","","89.8","24","48.1","No","1"
"2018/08/01 03:30 pm","7.6","SW","18.5","SSW","","89.5","24","48.3","No","1"
"2018/08/01 03:25 pm","4.925","SSE","15.625","SSE","","89.675","24","48.25","err","1"
"2018/08/01 03:20 pm","8.9","SE","15.4","SW","","90.5","24","48.4","err",""
"2018/08/01 03:15 pm","7.2","W","20.6","WNW","","90.5","24","48.9","err",""
"2018/08/01 03:10 pm","12.5","WNW","20.6","WNW","","90","25","48.9","err",""
"2018/08/01 03:05 pm","11","WNW","18.3","WNW","","89.2","25","48.6","Yes","1"
"2018/08/01 03:00 pm","11.2","W","20.8","WSW","","90.3","24","48.7","err",""
"2018/08/01 02:55 pm","11.4","WNW","20.1","WNW","","88.9","25","48.6","err",""
"2018/08/01 02:50 pm","5.85","WSW","19.65","WSW","","89.725","24.25","48.3","err",""
"2018/08/01 02:45 pm","6.9","WSW","19.5","WSW","","89.6","24","47.85","No","1"
"2018/08/01 02:40 pm","9.075","W","19.375","WSW","","89.075","24","47.575","err","1"
"2018/08/01 02:35 pm","8.2","W","19","SW","","88.925","24","47.9","err",""
"2018/08/01 02:30 pm","10.925","WSW","18.4","SW","","89.775","24","48.375","err",""
"2018/08/01 02:25 pm","7.9","W","16.6","SW","","90.3","24","48.675","err",""
"2018/08/01 02:20 pm","8.267","WSW","15.9","WSW","","90.133","24","47.933","err",""
"2018/08/01 02:15 pm","6","W","14.5","WNW","","89.8","24","47.8","err",""
"2018/08/01 02:10 pm","6.9","W","14.5","WNW","","89.1","23","46.6","err",""
"2018/08/01 02:05 pm","6.225","W","17.35","W","","90","23.75","47.8","err",""
"2018/08/01 02:00 pm","9.5","W","18.3","W","","90.05","24.5","48.65","err",""
"2018/08/01 01:55 pm","10.4","W","17.65","WNW","","89.45","25.5","49.3","err",""
"2018/08/01 01:50 pm","9.25","WSW","16.65","WSW","","88.9","26","49.4","err",""
"2018/08/01 01:45 pm","10.25","SSW","15.2","WSW","","88.8","26","49.3","err",""
"2018/08/01 01:40 pm","9.95","SW","14.2","NW","","88.35","26","49.1","err",""
"2018/08/01 01:35 pm","9.925","WNW","14.3","NW","","88.025","26","49","err",""
"2018/08/01 01:30 pm","8.9","W","14.25","WNW","","88.925","25.75","49.35","err",""
"2018/08/01 01:25 pm","7.125","SSW","13.325","SSE","","89.775","25","49.45","err",""
"2018/08/01 01:20 pm","5.275","S","12.1","SSE","","89.95","25","49.075","err","1"
"2018/08/01 01:15 pm","3.275","SE","16.475","S","","88.975","25","48.45","err","1"
"2018/08/01 01:10 pm","6.5","SSE","19.7","S","","89.2","25","48.6","err",""
"2018/08/01 01:05 pm","8.1","SSW","17.4","WSW","","89.2","25","48.6","err",""
"2018/08/01 01:00 pm","6.3","WSW","17.4","WSW","","89.133","26.333","49.667","err",""
"2018/08/01 12:55 pm","5.9","W","16.125","WSW","","88.775","27","50.1","err",""
"2018/08/01 12:50 pm","7.4","WSW","12.3","W","","87.8","27","49.8","err",""
"2018/08/01 12:45 pm","5.4","SSW","14.8","S","","88.3","27","50","Yes","1"
"2018/08/01 12:40 pm","7.05","SSW","15","S","","88.3","27","50.1","Yes","1"
"2018/08/01 12:35 pm","8.75","S","15.2","SSE","","88.225","27.25","50.25","Yes","1"
"2018/08/01 12:30 pm","8.9","S","15.2","SSE","","88","28","50.4","Yes","1"
"2018/08/01 12:25 pm","8.1","S","12.3","SE","","87.3","28","50.2","Yes","1"
"2018/08/01 12:20 pm","6.3","SSW","13.6","SSE","","87.3","29","50.7","Yes","0"
"2018/08/01 12:15 pm","9.2","SSE","17.9","SSE","","88","28","50.7","err",""
"2018/08/01 12:10 pm","11.4","SSE","17.9","SSE","","87.6","28","50","Yes","0"
"2018/08/01 12:05 pm","8.1","S","19","SSE","","87.3","30","51.6","Yes","0"
"2018/08/01 12:00 pm","9.075","S","19","SSE","","87.3","29.25","51.225","Yes","0.75"
"2018/08/01 11:55 am","9","S","18.175","S","","87.55","29","51.275","Yes","0.75"
"2018/08/01 11:50 am","7.8","SSW","15.7","S","","88.3","29","51.8","Yes","0"
"2018/08/01 11:45 am","9.6","S","15.7","S","","87.8","29","51.6","err",""
"2018/08/01 11:40 am","8.5","S","15.7","S","","87.3","29","51.4","Yes","1"
"2018/08/01 11:35 am","8.95","S","16.25","S","","87.35","29","51.15","No","1"
"2018/08/01 11:30 am","9.175","S","16.85","S","","87.375","28.75","50.725","err",""
"2018/08/01 11:25 am","8.5","SSW","17","S","","87.3","28","50.2","err",""
"2018/08/01 11:20 am","11.6","S","19","S","","88","28","50.9","err",""
"2018/08/01 11:15 am","11.3","S","19","S","","87.475","28","50.525","err",""
"2018/08/01 11:10 am","9.3","S","16.65","S","","87.45","28","50.4","err",""
"2018/08/01 11:05 am","7.3","S","13.65","SSW","","88.05","27.5","50.55","err",""
"2018/08/01 11:00 am","5.75","S","13","SSW","","89.05","27","51","err",""
"2018/08/01 10:55 am","5.3","SSW","12.65","WSW","","89.15","27.5","51.35","err",""
"2018/08/01 10:50 am","6.8","SW","12.3","NW","","88.15","28.5","51.275","err",""
"2018/08/01 10:45 am","7.8","WNW","12.7","WNW","","86.325","30","50.85","err","0"
"2018/08/01 10:40 am","7.475","WNW","13.9","WNW","","85.675","30","50.65","Yes","0.25"
"2018/08/01 10:35 am","10.55","WNW","13.55","WNW","","85.425","30.25","50.65","err","1"
"2018/08/01 10:30 am","8.925","WNW","12.275","WNW","","85.625","31","51","err","1"
"2018/08/01 10:25 am","8.1","NW","11.6","WNW","","85.1","31","50.7","Yes","1"
"2018/08/01 10:20 am","5.1","NW","11.6","WNW","","83.8","32","50.7","err",""
"2018/08/01 10:15 am","6.5","W","12.1","WNW","","85.5","31","51.4","Yes","1"
"2018/08/01 10:10 am","4.9","WNW","13","WNW","","85.1","31","50.5","Yes","1"
"2018/08/01 10:05 am","8.7","W","13","WNW","","84.7","32","51.4","Yes","1"
"2018/08/01 10:00 am","6.9","WNW","10.5","WNW","","84.4","32","50.9","Yes","1"
"2018/08/01 09:55 am","4.3","NW","7.4","WNW","","84","31","50","Yes","1"
"2018/08/01 09:50 am","2.2","ESE","8.7","E","","86","29","50.4","Yes","0"
"2018/08/01 09:45 am","5.1","ENE","9.2","E","","84.9","30","49.6","Yes","0"
"2018/08/01 09:40 am","6.7","E","9.2","E","","83.8","30","49.3","Yes","1"
"2018/08/01 09:35 am","5.6","ENE","8.3","E","","83.1","31","48.9","Yes","1"
"2018/08/01 09:30 am","6.5","E","8.3","E","","83.1","31","48.9","Yes","0"
"2018/08/01 09:25 am","5.6","E","8.3","E","","83.5","30","48.6","err",""
"2018/08/01 09:20 am","5.6","E","8.3","E","","82.8","30","48.6","Yes","1"
"2018/08/01 09:15 am","5.1","E","6.5","E","","83.3","30","48.9","Yes","1"
"2018/08/01 09:10 am","3.4","E","5.8","ESE","","82.6","31","48.4","Yes","1"
"2018/08/01 09:05 am","2.9","E","5.8","ESE","","82.4","31","48.7","Yes","1"
"2018/08/01 09:00 am","0","S","0","NE","","82","32","49.3","Yes","1"
"2018/08/01 08:55 am","0","SE","0","ESE","","81.7","33","49.6","err",""
"2018/08/01 08:50 am","0","ESE","0","WSW","","80.8","32","48.4","Yes","1"
"2018/08/01 08:45 am","0","SE","0","W","","80.45","33.5","49.1","Yes","1"
"2018/08/01 08:40 am","0","SSW","0","WNW","","79.775","36","50.2","Yes","1"
"2018/08/01 08:35 am","0","W","0","WNW","","78.8","39","51.4","Yes","1"
"2018/08/01 08:30 am","0","WNW","0","NW","","78.1","41","52.3","Yes","1"
"2018/08/01 08:25 am","0","WNW","0","WNW","","77.65","42.5","52.9","Yes","0.25"
"2018/08/01 08:20 am","0","WNW","0","WNW","","77.325","43","53","Yes","0.25"
"2018/08/01 08:15 am","0","NW","0","W","","76.8","43","52.7","Yes","1"
"2018/08/01 08:10 am","0","WNW","0","W","","76.6","45","53.8","Yes","0"
"2018/08/01 08:05 am","0","W","2.325","WNW","","76.525","46.5","54.325","Yes","0"
"2018/08/01 08:00 am","0.1","WNW","3.35","WNW","","76.3","46","53.95","No","0"
"2018/08/01 07:55 am","0.2","WNW","3.6","WNW","","76.1","45","53.4","err",""
"2018/08/01 07:50 am","0","WNW","1.6","WNW","","75.7","46","53.6","Yes","0"
"2018/08/01 07:45 am","0","N","0.9","SW","","75.4","49","55","Yes","0"
"2018/08/01 07:40 am","0","SE","0.9","SSW","","75.2","49.5","54.85","Yes","0.5"
"2018/08/01 07:35 am","0","WSW","0.9","S","","74.7","50","54.567","err","1"
"2018/08/01 07:30 am","0","S","0.9","S","","74.1","50","54.3","err",""
"2018/08/01 07:25 am","0","SSW","3.8","SE","","73.4","52","54.5","Yes","1"
"2018/08/01 07:20 am","1.2","SE","4.475","SE","","72.425","52","53.975","Yes","1"
"2018/08/01 07:15 am","2.05","ESE","4.6","SSE","","71.975","51.75","53.525","Yes","0.75"
"2018/08/01 07:10 am","3.4","SE","4.3","SSE","","71.6","51","52.7","Yes","0"
"2018/08/01 07:05 am","0","ESE","0","NNE","","71.4","55","54.1","Yes","0"
"2018/08/01 07:00 am","0","ESE","0","WSW","","71.175","55","54.025","Yes","0"
"2018/08/01 06:55 am","0","SW","0","S","","71.1","55","54","Yes","0"
"2018/08/01 06:50 am","0","NNW","0","NE","","71.1","55","54","Yes","0"
"2018/08/01 06:45 am","0","N","0","ENE","","71.1","54","53.4","Yes","0"
"2018/08/01 06:40 am","0","NNE","0","NNE","","71.1","53","53.1","Yes","0"
"2018/08/01 06:35 am","0","NNE","0","NE","","70.8","53","52.7","Yes","0"
"2018/08/01 06:30 am","0","ESE","0","ENE","","70.325","53.75","52.525","Yes","0"
"2018/08/01 06:25 am","0","NNW","0","NE","","69.8","56","53.2","Yes","0"
"2018/08/01 06:20 am","0","ENE","0","NNE","","69.6","57","53.4","Yes","0"
"2018/08/01 06:15 am","0","NE","0","NE","","69.733","56.333","53.267","Yes","0"
"2018/08/01 06:10 am","0","NE","0","ENE","","69.7","56","53.175","Yes","0"
"2018/08/01 06:05 am","0","NE","0","E","","69.4","56","53.1","Yes","0"
"2018/08/01 06:00 am","0","ENE","3.8","SE","","69.1","57","53.1","Yes","0"
"2018/08/01 05:55 am","1.5","ESE","3.8","SE","","68.425","57.75","52.95","Yes","0"
"2018/08/01 05:50 am","1","SE","4.05","E","","68","59.5","53.25","Yes","0"
"2018/08/01 05:45 am","0","ESE","4.3","ENE","","67.8","61","53.6","Yes","0"
"2018/08/01 05:40 am","3.1","ENE","4.3","ENE","","68.4","59","53.4","Yes","0"
"2018/08/01 05:35 am","0","NE","2","NE","","68.7","58","53.2","Yes","0"
"2018/08/01 05:30 am","0","ENE","1","E","","69","57.5","53.3","Yes","0"
"2018/08/01 05:25 am","0","E","0.675","SSE","","69.25","57.25","53.5","Yes","0"
"2018/08/01 05:20 am","0","SE","2.7","SSW","","69.1","58","53.8","Yes","0"
"2018/08/01 05:15 am","0","SSE","3.6","SSE","","68.9","59","54","Yes","0"
"2018/08/01 05:10 am","2.025","S","3.6","SSE","","68.375","59.75","53.85","Yes","0"
"2018/08/01 05:05 am","2.025","SSE","3.375","SE","","68.2","60","53.85","Yes","0"
"2018/08/01 05:00 am","0","SE","2.7","E","","68.2","60","54","Yes","0"
"2018/08/01 04:55 am","0","E","2.7","E","","68.5","59","53.6","Yes","0"
"2018/08/01 04:50 am","0","SE","0.675","SW","","69.325","56.75","53.225","Yes","0"
"2018/08/01 04:45 am","0","ESE","0","W","","69.6","56.5","53.325","Yes","0"
"2018/08/01 04:40 am","0","N","0","SW","","69.6","58","54","Yes","0"
"2018/08/01 04:35 am","0","W","0","SSW","","70.2","55","52.9","Yes","0"
"2018/08/01 04:30 am","0","S","0","SE","","70.05","54.25","52.6","Yes","0"
"2018/08/01 04:25 am","0","ESE","0","SSW","","70.55","54.5","53.15","Yes","0"
"2018/08/01 04:20 am","0","E","0","NW","","71.1","55","53.8","Yes","0"
"2018/08/01 04:15 am","0","NNE","0","W","","71.2","54","53.6","Yes","0"
"2018/08/01 04:10 am","0","SSW","0","S","","71.1","54","53.4","Yes","0"
"2018/08/01 04:05 am","0","SSE","1.55","SE","","70.8","55","53.7","Yes","0"
"2018/08/01 04:00 am","0","E","3.175","E","","70.425","56","53.9","Yes","0"
"2018/08/01 03:55 am","0","E","3.4","E","","70.2","56","53.6","Yes","0"
"2018/08/01 03:35 am","0","ENE","2.7","S","","70.7","54","53.4","Yes","0"
"2018/08/01 03:30 am","0.7","WSW","2.5","S","","71.2","53","53.2","Yes","0"
"2018/08/01 03:25 am","0.175","SW","2.65","SSW","","71.125","53","52.975","Yes","0"
"2018/08/01 03:20 am","0.8","SSW","3.35","SSW","","71.9","51","52.6","Yes","0"
"2018/08/01 03:15 am","1.6","SSW","4","S","","72.7","49","52.3","Yes","0"
"2018/08/01 03:10 am","2.5","SW","4","SSW","","72","50","52.2","Yes","0"
"2018/08/01 03:05 am","0.7","SSW","3.1","SSW","","72.9","49","52.3","Yes","0"
"2018/08/01 03:00 am","0.35","WSW","3.8","W","","72.95","48","52.05","Yes","0"
"2018/08/01 02:55 am","0.675","WNW","4.15","N","","72.875","48","52.15","Yes","0"
"2018/08/01 02:50 am","2.7","NNW","3.1","NNW","","72.5","51","53.2","Yes","0"
"2018/08/01 02:45 am","2.2","NW","5.4","WNW","","73.2","49","52.9","Yes","0"
"2018/08/01 02:40 am","3.775","WNW","5.85","W","","74.325","45.25","51.7","Yes","0"
"2018/08/01 02:35 am","4.3","WNW","5.725","W","","74.475","44.5","51.325","Yes","0"
"2018/08/01 02:30 am","4.3","WNW","4.9","WNW","","73.8","46","51.4","Yes","0"
"2018/08/01 02:25 am","3.1","WNW","5.1","WNW","","74.1","48","53.4","Yes","0"
"2018/08/01 02:20 am","4","WNW","5.1","WNW","","74.1","46.5","52.35","Yes","0"
"2018/08/01 02:15 am","3.5","WNW","4.55","WNW","","74","47","52.45","Yes","0"
"2018/08/01 02:10 am","2.7","WNW","4","NW","","73.9","48","52.9","Yes","0"
"2018/08/01 02:05 am","3.4","WNW","3.6","WNW","","75.2","48","54.3","Yes","0"
"2018/08/01 02:00 am","0","W","0","S","","75","45","52","Yes","0"
"2018/08/01 01:55 am","0","SW","1","WSW","","75","46","52.8","Yes","0"
"2018/08/01 01:50 am","0.175","SSW","2.275","WNW","","75.325","45.75","52.975","Yes","0"
"2018/08/01 01:45 am","0.7","WNW","3.1","WNW","","76.3","42","51.1","Yes","0"
"2018/08/01 01:40 am","2.2","WNW","4","NW","","75.9","43","51.6","Yes","0"
"2018/08/01 01:35 am","3.25","WNW","4.825","NW","","76.35","43","51.9","Yes","0"
"2018/08/01 01:30 am","3.7","NW","5.05","NW","","76.3","43.5","52.125","Yes","0"
"2018/08/01 01:25 am","4","NW","4.9","NW","","75.7","45","52.5","Yes","0"
"2018/08/01 01:20 am","3.8","NW","4.5","NW","","75.7","44","52.2","Yes","0"
"2018/08/01 01:15 am","2.975","WNW","3.975","WNW","","75.625","44.75","52.425","Yes","0"
"2018/08/01 01:10 am","2.9","NW","3.8","WNW","","75.65","45.5","53.05","Yes","0"
"2018/08/01 01:05 am","3.1","NW","3.8","W","","75.7","46","53.6","Yes","0"
"2018/08/01 01:00 am","3.1","W","3.8","W","","76.5","42","51.3","Yes","0"
"2018/08/01 12:55 am","2.7","W","4.9","WSW","","75.7","45","52.9","Yes","0"
"2018/08/01 12:50 am","3.3","W","4.9","WSW","","75.967","43.667","52.3","Yes","0"
"2018/08/01 12:45 am","3.425","W","4.75","WSW","","76.15","43","51.9","Yes","0"
"2018/08/01 12:40 am","2.9","W","4.3","W","","76.3","43","51.6","Yes","0"
"2018/08/01 12:35 am","4","W","4.5","WNW","","76.5","41","51.1","Yes","0"
"2018/08/01 12:30 am","3.6","WNW","4.5","W","","75.9","44","52.2","Yes","0"
"2018/08/01 12:25 am","3.8","W","4.6","W","","76","43.5","51.9","Yes","0"
"2018/08/01 12:20 am","4","W","4.7","W","","76.1","42","51.1","Yes","0"
"2018/08/01 12:15 am","4.3","W","4.7","W","","77","41","51.3","Yes","0"
"2018/08/01 12:10 am","4","W","4.5","W","","77","41","51.1","Yes","0"
"2018/08/01 12:05 am","4","W","4.6","W","","77.1","40.5","51","Yes","0"
"2018/08/01 12:00 am","4","W","4.7","WNW","","77.2","40","50.9","Yes","0"
