"Date","Wind Speed(mph)","Wind Dir","Gust Speed(mph)","Gust Dir","Visibility(miles)","Air Temp(°F)","Relative Humidity(%)","Dew Point(°F)","Rain?(y/n)","Rain Rate(in/hr)"
"2018/08/31 09:20 pm","6.4","WSW","11.05","WSW","","72.4","12","17.35","Yes","0"
"2018/08/31 09:15 pm","6.4","WSW","11.4","WSW","","72.2","12","16.55","Yes","0"
"2018/08/31 09:10 pm","6.95","WSW","11.4","SW","","72.4","11.5","15.8","Yes","0"
"2018/08/31 09:05 pm","7.05","WSW","12.2","WSW","","72.5","11","15.45","Yes","0"
"2018/08/31 09:00 pm","8.367","WSW","13","WSW","","72.833","11","15.167","Yes","0"
"2018/08/31 08:55 pm","8.2","WSW","12.45","WSW","","72.85","11","14.9","Yes","0"
"2018/08/31 08:50 pm","7.5","WSW","12.65","SW","","72.8","11","14.6","Yes","0"
"2018/08/31 08:45 pm","8.8","WSW","13.4","SW","","72.9","11","14.35","Yes","0"
"2018/08/31 08:40 pm","9.25","WSW","13.85","SW","","72.95","10.5","14.1","Yes","0"
"2018/08/31 08:35 pm","8.7","WSW","14.3","SW","","72.85","10","13.9","Yes","0"
"2018/08/31 08:30 pm","7.8","WSW","13.2","SW","","72.6","10","13.65","Yes","0"
"2018/08/31 08:25 pm","7.35","WSW","11.55","WSW","","72.6","10","13.4","Yes","0"
"2018/08/31 08:20 pm","7.95","WSW","11.55","WSW","","72.7","10","13.2","Yes","0"
"2018/08/31 08:15 pm","7.95","WSW","12.1","WSW","","72.85","10","13.1","Yes","0"
"2018/08/31 08:10 pm","7.6","WSW","12.2","WSW","","73.1","10","13.2","Yes","0"
"2018/08/31 08:05 pm","7.6","WSW","12.55","WSW","","73.4","10","13.4","Yes","0"
"2018/08/31 08:00 pm","8.15","WSW","12.8","WSW","","73.6","10","13.55","Yes","0"
"2018/08/31 07:55 pm","8.7","WSW","12.8","WSW","","73.7","10","13.7","Yes","0"
"2018/08/31 07:50 pm","7.8","WSW","12.8","SW","","73.7","10","14","Yes","0"
"2018/08/31 07:45 pm","6.95","WSW","14","WSW","","73.85","10","14.2","Yes","0"
"2018/08/31 07:40 pm","8.333","WSW","15.2","WSW","","73.9","10","14.2","Yes","0"
"2018/08/31 07:35 pm","8.15","WSW","14.55","WSW","","73.95","10","14.2","Yes","0"
"2018/08/31 07:30 pm","7.4","WSW","15","WSW","","74.3","10","14.1","Yes","0"
"2018/08/31 07:25 pm","8.5","W","16.1","WSW","","74.65","10","13.9","Yes","0"
"2018/08/31 07:20 pm","10.05","W","15.55","W","","74.8","10","13.7","Yes","0"
"2018/08/31 07:15 pm","9.6","W","17","WNW","","74.9","10","13.6","Yes","0"
"2018/08/31 07:10 pm","9.25","W","19","WNW","","75.35","9.5","13.6","Yes","0"
"2018/08/31 07:05 pm","9.35","W","17.65","WNW","","75.7","9","13.7","Yes","0"
"2018/08/31 07:00 pm","8.575","W","16.525","W","","75.75","9.25","13.95","Yes","0"
"2018/08/31 06:55 pm","8.45","W","17.475","WNW","","75.95","10","14.525","Yes","0"
"2018/08/31 06:50 pm","9.925","W","18.3","NW","","76.15","10","14.9","Yes","0"
"2018/08/31 06:45 pm","8.1","W","19.15","WNW","","76.375","10","14.95","Yes","0"
"2018/08/31 06:40 pm","11.8","WNW","21.7","W","","76.75","9.75","15.1","Yes","0.25"
"2018/08/31 06:35 pm","11.125","W","22.15","WNW","","77.2","9","15","Yes","0.75"
"2018/08/31 06:30 pm","13.45","WNW","23.5","WNW","","77.325","9","14.8","Yes","0"
"2018/08/31 06:25 pm","12.6","WNW","22.95","WNW","","77.8","9","15.225","Yes","0"
"2018/08/31 06:20 pm","11.35","WNW","21.3","WNW","","78.15","9.25","15.75","Yes","0"
"2018/08/31 06:15 pm","10.067","W","19.133","W","","78.467","10","16.533","Yes","0"
"2018/08/31 06:10 pm","7.65","W","14.8","W","","78.85","10","17.2","Yes","0"
"2018/08/31 06:05 pm","6.625","W","15.025","W","","79","10","17.35","Yes","0"
"2018/08/31 06:00 pm","4.9","WNW","15.7","W","","79","10","17.8","Yes","0"
"2018/08/31 05:55 pm","4","W","15.2","WNW","","79.5","10","18","Yes","0"
"2018/08/31 05:50 pm","6.55","W","18.725","W","","79.5","10","18.075","Yes","0"
"2018/08/31 05:45 pm","7.5","W","21.25","WNW","","79.4","10","18.3","Yes","0"
"2018/08/31 05:40 pm","9.6","W","22.6","WNW","","79.5","10","18.5","Yes","0"
"2018/08/31 05:35 pm","11.6","W","22.6","WNW","","79.7","10","18.5","Yes","0"
"2018/08/31 05:30 pm","6.9","W","18.8","WSW","","79.3","10","18.1","Yes","1"
"2018/08/31 05:25 pm","9.075","W","16.925","WSW","","79.75","10","18.025","Yes","0.25"
"2018/08/31 05:20 pm","9.5","WSW","15.325","W","","80.575","10","18.225","Yes","0"
"2018/08/31 05:15 pm","7.375","SW","19.05","W","","80.65","10","18.975","Yes","0"
"2018/08/31 05:10 pm","8.725","W","20.4","W","","80.225","10","18.3","Yes","0.75"
"2018/08/31 05:05 pm","10.075","W","19.2","W","","80.85","9.25","18.075","Yes","0.25"
"2018/08/31 05:00 pm","8.95","W","18.8","W","","80.725","9.75","18.7","Yes","0"
"2018/08/31 04:55 pm","9.95","W","18.7","W","","80.6","10","18.8","Yes","0"
"2018/08/31 04:50 pm","10.333","W","16.067","WSW","","80.733","10.667","20.233","Yes","0"
"2018/08/31 04:45 pm","7.9","WSW","15.55","W","","80.7","11","21","No","0"
"2018/08/31 04:40 pm","7.15","SW","17.55","WSW","","80.85","11","20.9","No","0"
"2018/08/31 04:35 pm","9.3","WSW","18.8","SW","","81.05","11","20.65","Yes","0"
"2018/08/31 04:30 pm","10.3","WSW","18.8","SW","","81","11","20.5","Yes","0"
"2018/08/31 04:25 pm","11.2","W","18.3","W","","81.3","11","21.2","Yes","2"
"2018/08/31 04:20 pm","12.025","WSW","17.85","W","","81.075","10.25","20.225","err","2"
"2018/08/31 04:15 pm","9.85","W","17.7","W","","81.45","10","19.65","err",""
"2018/08/31 04:10 pm","7.4","W","17.7","W","","81.9","10","19.4","err",""
"2018/08/31 04:05 pm","8.5","WSW","16.1","WSW","","81.3","10","19.2","err",""
"2018/08/31 04:00 pm","8.9","WSW","17.2","NW","","81.7","10","19","err",""
"2018/08/31 03:55 pm","9.8","W","17.9","W","","81.35","10","18.55","err",""
"2018/08/31 03:50 pm","10.7","WNW","18.6","WSW","","81","10","18.1","err",""
"2018/08/31 03:45 pm","9.4","WSW","18.6","WSW","","82.2","10","19","err",""
"2018/08/31 03:40 pm","8.9","WNW","15.7","WNW","","81.7","10","19","err",""
"2018/08/31 03:35 pm","6.575","SW","14.5","SW","","81.85","10","19.6","err",""
"2018/08/31 03:30 pm","6.25","SSW","14.55","SSW","","81.75","9.75","19.2","err",""
"2018/08/31 03:25 pm","7.6","SSW","15.9","SW","","81.3","9","17.4","err",""
"2018/08/31 03:20 pm","5.4","WSW","17","WSW","","81.5","9","18.1","Yes","0"
"2018/08/31 03:15 pm","10.1","W","17","WSW","","82","9","17.8","Yes","0"
"2018/08/31 03:10 pm","6.3","S","17.9","S","","81.3","9","16.3","Yes","0"
"2018/08/31 03:05 pm","9.6","S","17.9","S","","81.9","8","14.4","err",""
"2018/08/31 03:00 pm","8.3","S","17.7","SSW","","82","8","13.6","err",""
"2018/08/31 02:55 pm","6.5","S","13.2","S","","81.9","8","14.4","err",""
"2018/08/31 02:50 pm","7.5","S","15.3","S","","81.45","8","14.4","No","0"
"2018/08/31 02:45 pm","8.95","S","16.9","S","","81.125","8","14.3","err","0"
"2018/08/31 02:40 pm","9.225","SE","15.4","SSE","","81.375","8","13.95","err",""
"2018/08/31 02:35 pm","6.35","SE","15.175","SSE","","81.075","8","13.625","err","1"
"2018/08/31 02:30 pm","7.4","S","15.075","S","","81.35","8","13.2","Yes","0.75"
"2018/08/31 02:25 pm","7.85","SSW","16.95","S","","81.325","8","13.45","err","0"
"2018/08/31 02:20 pm","9.2","SSW","17.4","S","","80.8","8","13.3","err",""
"2018/08/31 02:15 pm","5.825","W","16.425","SSW","","80.125","8","13","err","1"
"2018/08/31 02:10 pm","6.8","WSW","16.35","SSW","","79.8","8","12.45","No","1"
"2018/08/31 02:05 pm","8.9","SSW","16.6","S","","79.7","8","12","err",""
"2018/08/31 02:00 pm","6","SW","15.2","SSW","","80.6","8","13.6","Yes","1"
"2018/08/31 01:55 pm","8.85","SSW","15.575","SSE","","81.275","7.25","13.075","Yes","0.25"
"2018/08/31 01:50 pm","9.925","SSW","16.3","SSE","","81.325","7.25","13.125","err","0"
"2018/08/31 01:45 pm","10.3","S","18.1","SSE","","80.8","8","13.8","err",""
"2018/08/31 01:40 pm","10.3","SSE","18.1","SSE","","80.6","8","13.3","err",""
"2018/08/31 01:35 pm","8.125","S","16.075","SSE","","80.45","8","12.85","err","1"
"2018/08/31 01:30 pm","7.575","S","15.175","SSE","","80.625","8","13.25","Yes","0.75"
"2018/08/31 01:25 pm","8.1","SSE","14.5","SW","","81.3","8","14.9","Yes","0"
"2018/08/31 01:20 pm","9.4","SW","15","SW","","80.1","9","15.4","err",""
"2018/08/31 01:15 pm","10.1","SSW","15","SW","","79.7","9","15.8","err",""
"2018/08/31 01:10 pm","8.9","S","15.9","SSW","","80.4","9","17.4","err",""
"2018/08/31 01:05 pm","6.5","S","15.9","SSW","","80.1","10","17.4","Yes","1"
"2018/08/31 01:00 pm","6.9","SE","12.5","SSW","","80.4","10","18.3","err",""
"2018/08/31 12:55 pm","7.2","S","15","S","","79.2","10","17.4","Yes","0"
"2018/08/31 12:50 pm","7.6","S","19.9","SE","","79","10","17.4","Yes","0"
"2018/08/31 12:45 pm","11","SSE","19.9","SE","","79.9","10","17.4","Yes","0"
"2018/08/31 12:40 pm","7.6","S","15.4","SSE","","80.1","10","17.4","err",""
"2018/08/31 12:35 pm","6.7","SSE","15.2","SSE","","79.3","9","15.4","Yes","0"
"2018/08/31 12:30 pm","5.725","NE","14.375","WSW","","78.4","9","15.025","Yes","0.75"
"2018/08/31 12:25 pm","6","ENE","14.65","W","","78.05","9","15","Yes","1"
"2018/08/31 12:20 pm","7.875","SW","16.3","SSW","","77.85","9","15.2","Yes","0.75"
"2018/08/31 12:15 pm","8.1","SSE","16.3","SSW","","77.7","9","14.9","Yes","0"
"2018/08/31 12:10 pm","4.9","WSW","14.5","SE","","79","9","16","Yes","0"
"2018/08/31 12:05 pm","4.75","SW","14.2","WSW","","79.225","8.25","14.2","Yes","0"
"2018/08/31 12:00 pm","4.975","SSW","14.425","WSW","","79.35","8.25","13.825","Yes","0.25"
"2018/08/31 11:55 am","5.8","S","15.4","SSW","","79.5","9","14.5","Yes","1"
"2018/08/31 11:50 am","7.8","SW","15.4","SSW","","79.3","8","12.4","Yes","1"
"2018/08/31 11:45 am","4.5","SSW","17","S","","77.9","9","13.8","Yes","1"
"2018/08/31 11:40 am","11","S","17","S","","78.1","9","14.7","Yes","0"
"2018/08/31 11:35 am","10.1","S","16.6","SSE","","78.4","9","16.2","Yes","0"
"2018/08/31 11:30 am","10.5","SSE","16.6","SSE","","77.7","10","16.9","Yes","0"
"2018/08/31 11:25 am","7.6","S","13.9","S","","77.5","10","17.8","Yes","1"
"2018/08/31 11:20 am","7.4","S","15.9","SSE","","77.5","11","19","err",""
"2018/08/31 11:15 am","10.067","SSE","15.9","SSE","","77.767","11","18.8","err",""
"2018/08/31 11:10 am","6.375","S","13.725","S","","76.85","11","18.175","err","0"
"2018/08/31 11:05 am","7.25","S","13.975","S","","77.025","11","17.7","Yes","0"
"2018/08/31 11:00 am","8.55","S","14.3","S","","77.2","11","18.425","Yes","0.75"
"2018/08/31 10:55 am","6.675","S","14.45","S","","77.875","11","18.925","err","1"
"2018/08/31 10:50 am","8.05","S","14.5","SSE","","77.2","11.5","19.1","No","0"
"2018/08/31 10:45 am","10.1","S","14.5","SSE","","76.3","12","19.2","Yes","0"
"2018/08/31 10:40 am","10.7","S","18.3","S","","75.6","12","18.9","Yes","0"
"2018/08/31 10:35 am","10.1","S","17.2","SSW","","75.7","12","18.9","Yes","1"
"2018/08/31 10:30 am","9.65","S","17.2","SSW","","75.35","12","19.15","Yes","0.5"
"2018/08/31 10:25 am","9.65","S","16.925","SSW","","75.275","12","19.275","Yes","0.25"
"2018/08/31 10:20 am","10.65","S","16.6","SSW","","75.925","11.75","18.7","Yes","0.75"
"2018/08/31 10:15 am","9.825","S","18.375","S","","75.3","11.25","18.475","Yes","0.25"
"2018/08/31 10:10 am","10.9","S","19.2","SSW","","75.05","12","19.325","Yes","1"
"2018/08/31 10:05 am","11.75","SSW","19.2","SSW","","75.1","12","18.55","Yes","0.75"
"2018/08/31 10:00 am","10.375","S","19.2","S","","74.575","12","18.65","Yes","0"
"2018/08/31 09:55 am","10.025","SSW","19.15","S","","73.95","12","18.375","Yes","0"
"2018/08/31 09:50 am","12.4","S","18.767","S","","74.233","12","18.033","Yes","0.333"
"2018/08/31 09:45 am","12.725","S","18.025","S","","74.575","12","18.2","Yes","1"
"2018/08/31 09:40 am","9.825","SSW","16.825","SSW","","74.55","12","18.225","Yes","0.75"
"2018/08/31 09:35 am","7.475","W","14.975","WNW","","73.825","12.25","18","Yes","0"
"2018/08/31 09:30 am","8.3","WNW","13.075","WNW","","73.775","13.25","19.925","Yes","0.25"
"2018/08/31 09:25 am","8.8","WNW","13.9","W","","73.35","13.75","20.25","Yes","1"
"2018/08/31 09:20 am","9.625","WNW","13.775","W","","73.3","13.25","20.425","Yes","1"
"2018/08/31 09:15 am","8.275","WNW","13.75","WNW","","73.425","14","21.25","err","1"
"2018/08/31 09:10 am","10.3","WNW","14.8","WNW","","72.9","14","20.85","err","1"
"2018/08/31 09:05 am","10.433","WNW","14.8","WNW","","72.767","14","20.6","Yes","1"
"2018/08/31 09:00 am","10.475","WNW","14.575","WNW","","72.5","13.75","19.6","Yes","1.25"
"2018/08/31 08:55 am","9.8","WNW","13.9","W","","72.5","13","19","Yes","2"
"2018/08/31 08:50 am","9.2","WNW","11.4","WNW","","72.1","13","18.5","err",""
"2018/08/31 08:45 am","7.2","WNW","10.3","W","","72.9","13","19","Yes","1"
"2018/08/31 08:40 am","7.3","WNW","10.3","W","","72.8","13","18.65","No","1"
"2018/08/31 08:35 am","7.275","WNW","10.575","W","","72.3","13","18.025","err","1"
"2018/08/31 08:30 am","6.9","WNW","11.4","WNW","","71.1","13","17.2","Yes","1"
"2018/08/31 08:25 am","9.4","WNW","11.4","W","","71.6","13","18.5","Yes","0"
"2018/08/31 08:20 am","7.525","W","12.9","WSW","","71.9","13","17.975","Yes","0.75"
"2018/08/31 08:15 am","7.525","W","12.9","WSW","","71.95","12.75","17.65","err","1"
"2018/08/31 08:10 am","9.4","WNW","11.4","WNW","","71.8","12","17.2","err",""
"2018/08/31 08:05 am","5.4","W","8.3","WNW","","71.6","13","17.2","Yes","0"
"2018/08/31 08:00 am","4.2","W","14.233","WSW","","71.467","13","17.133","Yes","0"
"2018/08/31 07:40 am","9.4","SW","20.4","S","","69.8","12","15.4","Yes","0"
"2018/08/31 07:35 am","10.4","SW","20.7","S","","69.6","12","15.05","Yes","0"
"2018/08/31 07:30 am","10.725","SW","20.175","S","","69.15","12.5","15.2","Yes","0"
"2018/08/31 07:25 am","8.7","SSW","17.7","SW","","68.4","14","16.7","Yes","0"
"2018/08/31 07:20 am","12.3","SW","17.7","SW","","68.2","13","15.3","Yes","0"
"2018/08/31 07:15 am","9.45","WSW","17.175","W","","67.375","13","15.15","Yes","0"
"2018/08/31 07:10 am","7.95","WSW","18.075","WNW","","66.65","13.75","15.825","Yes","0"
"2018/08/31 07:05 am","6.3","SW","21.3","WNW","","65.3","16","18","Yes","0"
"2018/08/31 07:00 am","14.3","WNW","20.8","WNW","","64.8","17","18.5","Yes","0"
"2018/08/31 06:55 am","9.8","W","14.8","WNW","","65.025","17","18.875","Yes","0"
"2018/08/31 06:50 am","7.85","WSW","13.1","W","","65.45","16.5","18.95","Yes","0"
"2018/08/31 06:45 am","7.4","WSW","13.4","WSW","","65.8","16","18.9","Yes","0"
"2018/08/31 06:40 am","8.9","W","15","WSW","","67.5","15","17.8","Yes","0"
"2018/08/31 06:35 am","8.3","W","13.6","W","","66","16","18.1","Yes","0"
"2018/08/31 06:30 am","7.95","WSW","11.85","W","","65.9","16","18.1","Yes","0"
"2018/08/31 06:25 am","7.725","WSW","11.05","WSW","","65.95","16","18.2","Yes","0"
"2018/08/31 06:20 am","8.1","W","13.9","WSW","","66.4","16","18.5","Yes","0"
"2018/08/31 06:15 am","8.7","W","13.9","WSW","","65.3","17","18.7","Yes","0"
"2018/08/31 06:10 am","8.025","W","11.5","WNW","","65","17","18.85","Yes","0"
"2018/08/31 06:05 am","7.75","W","10.775","WNW","","64.725","17","18.9","Yes","0"
"2018/08/31 06:00 am","7.6","WSW","11","WSW","","64.2","17","18.9","Yes","0"
"2018/08/31 05:55 am","8.3","WSW","11","WSW","","64","18","18.9","Yes","0"
"2018/08/31 05:50 am","9.275","W","11.45","W","","64.15","17.25","18.975","Yes","0"
"2018/08/31 05:45 am","9.6","W","13.05","W","","64.2","17","18.85","Yes","0"
"2018/08/31 05:40 am","9.6","W","14.5","WNW","","64.2","17","18.7","Yes","0"
"2018/08/31 05:35 am","12.1","WNW","14.3","WNW","","64.4","17","18.5","Yes","0"
"2018/08/31 05:30 am","10.5","W","16.8","WNW","","64.4","17","18.1","Yes","0"
"2018/08/31 05:25 am","11.3","W","16","WNW","","64.6","16.5","17.95","Yes","0"
"2018/08/31 05:20 am","11.6","W","14.7","WNW","","64.825","16","17.7","Yes","0"
"2018/08/31 05:15 am","10.1","W","13.2","W","","64.9","16","17.4","Yes","0"
"2018/08/31 05:10 am","9.4","W","13.4","WSW","","64.9","15","16.9","Yes","0"
"2018/08/31 05:05 am","9.25","W","12.275","W","","64.9","15","16.6","Yes","0"
"2018/08/31 05:00 am","8.975","W","12","W","","65.05","15","16.55","Yes","0"
"2018/08/31 04:55 am","8.3","WSW","12.3","W","","65.5","15","16.7","Yes","0"
"2018/08/31 04:50 am","9.6","W","14.8","WSW","","65.8","14","15.4","Yes","0"
"2018/08/31 04:45 am","10.275","W","14.8","WSW","","66.4","14","15.325","Yes","0"
"2018/08/31 04:40 am","10.95","W","14.55","W","","66.3","14","15.1","Yes","0"
"2018/08/31 04:35 am","11.4","W","14.3","W","","66","14","14.9","Yes","0"
"2018/08/31 04:30 am","9.2","W","17.7","WNW","","66.7","13","14.7","Yes","0"
"2018/08/31 04:25 am","13.55","WNW","17.7","WNW","","67.975","13","15.15","Yes","0"
"2018/08/31 04:20 am","13.3","WNW","19.35","WNW","","68.85","13","15.45","Yes","0"
"2018/08/31 04:15 am","11.6","WNW","21","WNW","","69.3","13","15.6","Yes","0"
"2018/08/31 04:10 am","12.1","W","28.6","WNW","","68","13","15.4","Yes","0"
"2018/08/31 04:05 am","13","WNW","28.6","WNW","","68.9","13","16.7","Yes","0"
"2018/08/31 04:00 am","12.3","WNW","24.5","WNW","","68.65","12.5","15.1","Yes","0"
"2018/08/31 03:55 am","11.6","WNW","20.1","WNW","","68.575","11.75","13.45","Yes","0"
"2018/08/31 03:50 am","11.6","WNW","19.2","WNW","","69.1","11","13.3","Yes","0"
"2018/08/31 03:45 am","13.4","WNW","23.9","WNW","","68.5","12","13.1","Yes","0"
"2018/08/31 03:40 am","10.55","WNW","24.125","W","","69.625","12","14.15","Yes","0"
"2018/08/31 03:35 am","10.4","WNW","23.4","W","","70.275","12","14.6","Yes","0"
"2018/08/31 03:30 am","12.8","NW","21","NW","","71.1","12","14.9","Yes","0"
"2018/08/31 03:25 am","12.8","NW","21.5","WNW","","70.3","11","13.8","Yes","0"
"2018/08/31 03:20 am","11.45","W","21.5","WNW","","70.975","11.75","15.15","Yes","0"
"2018/08/31 03:15 am","9.55","WSW","20.8","WNW","","71.65","11.5","15.25","Yes","0"
"2018/08/31 03:10 am","8.1","W","20.1","WNW","","72.1","11","14.9","Yes","0"
"2018/08/31 03:05 am","2.5","SW","17.4","WNW","","72.1","11","15.3","Yes","0"
"2018/08/31 03:00 am","2.5","NNW","19.7","W","","72.5","11","15.8","Yes","0"
"2018/08/31 02:55 am","5.5","NNW","18.15","WNW","","72.75","11","16","Yes","0"
"2018/08/31 02:50 am","7.6","WNW","16.525","W","","73","11.25","16.225","Yes","0"
"2018/08/31 02:45 am","4.9","SE","16.3","SSE","","73","12","16.3","Yes","0"
"2018/08/31 02:40 am","2.2","ESE","19.9","S","","72","11","15.1","Yes","0"
"2018/08/31 02:35 am","5.425","SW","16.9","W","","70.725","12.5","16.15","Yes","0"
"2018/08/31 02:30 am","7.45","WNW","16.725","NW","","70.275","13","16.55","Yes","0"
"2018/08/31 02:25 am","10.3","NW","19.2","NW","","70.2","13","16.7","Yes","0"
"2018/08/31 02:20 am","12.8","NW","19.2","NW","","71.4","13","18","Yes","0"
"2018/08/31 02:15 am","6.725","WNW","15.675","SSW","","72.375","12.25","18","Yes","0"
"2018/08/31 02:10 am","5.35","SW","17.75","SSW","","72.5","12","17.15","Yes","0"
"2018/08/31 02:05 am","6","S","21","SW","","72.3","12","16.3","Yes","0"
"2018/08/31 02:00 am","11.4","SW","21","SW","","72.3","11","15.1","Yes","0"
"2018/08/31 01:55 am","10.1","SSW","19.5","S","","72","11","15.3","Yes","0"
"2018/08/31 01:50 am","10.4","SSW","18.05","SSW","","71.9","11.5","15.75","Yes","0"
"2018/08/31 01:45 am","10.875","SSW","17.425","SSW","","71.875","12","16.325","Yes","0"
"2018/08/31 01:40 am","11.4","SSW","19.9","SSW","","72.1","12","16.7","Yes","0"
"2018/08/31 01:35 am","10.7","SSW","16.1","S","","72","12","15.8","Yes","0"
"2018/08/31 01:30 am","7.2","SSW","17.9","S","","72.1","12","16.3","Yes","0"
"2018/08/31 01:25 am","10.1","SSW","19.5","S","","72.1","12","16.2","Yes","0"
"2018/08/31 01:20 am","11.2","SSW","21.3","S","","72.1","12","16.2","Yes","0"
"2018/08/31 01:15 am","4.9","SSE","21.3","S","","72.5","12","16.3","Yes","0"
"2018/08/31 01:10 am","7.45","SSE","14.7","S","","72.8","12","17.125","Yes","0"
"2018/08/31 01:05 am","5.95","SSE","14.4","S","","73.15","12","17.6","Yes","0"
"2018/08/31 01:00 am","3.55","SE","16.575","S","","73.45","12.25","18.075","Yes","0"
"2018/08/31 12:55 am","4.625","ENE","17.4","SSE","","73.65","12.75","18.75","Yes","0"
"2018/08/31 12:50 am","7.35","SSW","15.35","S","","73.75","12","18.25","Yes","0"
"2018/08/31 12:45 am","4.5","SW","9.2","W","","73.6","12","18.1","Yes","0"
"2018/08/31 12:40 am","5.8","SW","14.8","W","","73.8","12","18.5","Yes","0"
"2018/08/31 12:35 am","4.5","W","16.3","S","","74.1","12","18.5","Yes","0"
"2018/08/31 12:30 am","4.3","W","16.3","S","","73.6","12","18","Yes","0"
"2018/08/31 12:25 am","6.1","SW","16","SSE","","74.05","12","18.15","Yes","0"
"2018/08/31 12:20 am","5.45","SSE","13.35","SSE","","73.575","12","17.575","Yes","0"
"2018/08/31 12:15 am","5.175","S","13.55","WSW","","73.025","12","17.4","Yes","0"
"2018/08/31 12:10 am","8.625","W","13.9","WNW","","73.275","12","17.55","Yes","0"
"2018/08/31 12:05 am","5.825","W","13.075","NW","","72.2","12","17.3","Yes","0"
"2018/08/31 12:00 am","5.325","NW","10.55","W","","70.975","12.75","17.125","Yes","0"
"2018/08/30 11:55 pm","4.25","SW","10.025","WNW","","70.325","13","16.425","Yes","0"
"2018/08/30 11:50 pm","4.625","WSW","12.575","NW","","70.575","13","16.725","Yes","0"
"2018/08/30 11:45 pm","7.45","WNW","13.4","NW","","70.85","13","17.725","Yes","0"
"2018/08/30 11:40 pm","7.775","WNW","10.25","WNW","","70.75","13.75","18.225","Yes","0"
"2018/08/30 11:35 pm","7.975","WNW","10.025","WNW","","71.525","13.25","17.925","Yes","0"
"2018/08/30 11:30 pm","7.575","WNW","11.95","W","","72.025","12.25","17.35","Yes","0"
"2018/08/30 11:25 pm","8.9","W","12.5","W","","72.25","12","17.125","Yes","0"
"2018/08/30 11:20 pm","8.2","W","12.35","W","","72.6","12","17.1","Yes","0"
"2018/08/30 11:15 pm","9","W","13.275","W","","73.075","12","16.95","Yes","0"
"2018/08/30 11:10 pm","7.467","W","14.4","W","","73.333","12","16.767","Yes","0"
"2018/08/30 11:05 pm","8.675","W","14.8","WNW","","73.4","11.25","16.175","Yes","0"
"2018/08/30 11:00 pm","10.225","W","14.8","WNW","","73.7","11","15.85","Yes","0"
"2018/08/30 10:55 pm","4.95","WSW","14.275","W","","75.15","9.5","14.3","Yes","0"
